,domestic,international,worldwide,budget,genres,title
/release/rl876971521/?ref_=bo_yld_table_1,749766139,1994570654.0,2744336793,237000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Avatar
/release/rl1383564801/?ref_=bo_yld_table_2,415004880,651964823.0,1066969703,200000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Toy Story 3
/release/rl3393226241/?ref_=bo_yld_table_3,334191110,691276000.0,1025467110,200000000.0,"['Adventure', 'Family', 'Fantasy']",Alice in Wonderland
/release/rl1515881985/?ref_=bo_yld_table_4,312433331,311500000.0,623933331,200000000.0,"['Action', 'Adventure', 'Sci-Fi']",Iron Man 2
/release/rl659654145/?ref_=bo_yld_table_5,300531751,397959596.0,698491347,68000000.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",The Twilight Saga: Eclipse
/release/rl2908456449/?ref_=bo_yld_table_6,292576195,535745837.0,828322032,160000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Inception
/release/rl1248560641/?ref_=bo_yld_table_7,295983305,680553613.0,976536918,,"['Adventure', 'Family', 'Fantasy', 'Mystery']",Harry Potter and the Deathly Hallows: Part 1
/release/rl2018477569/?ref_=bo_yld_table_8,251513985,291600000.0,543113985,69000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",Despicable Me
/release/rl57771521/?ref_=bo_yld_table_9,238736787,513864080.0,752600867,165000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",Shrek Forever After
/release/rl2908259841/?ref_=bo_yld_table_10,217581231,277297528.0,494878759,165000000.0,"['Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",How to Train Your Dragon
/release/rl3361572353/?ref_=bo_yld_table_11,176591618,182534404.0,359126022,40000000.0,"['Action', 'Drama', 'Family', 'Sport']",The Karate Kid
/release/rl961185281/?ref_=bo_yld_table_12,163214888,330000105.0,493214993,125000000.0,"['Action', 'Adventure', 'Fantasy']",Clash of the Titans
/release/rl1466926593/?ref_=bo_yld_table_13,162001186,109429003.0,271430189,80000000.0,['Comedy'],Grown Ups
/release/rl980256257/?ref_=bo_yld_table_14,200821936,391639796.0,592461732,260000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Tangled
/release/rl2455995905/?ref_=bo_yld_table_15,148415853,173469912.0,321885765,130000000.0,"['Action', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Megamind
/release/rl1516209665/?ref_=bo_yld_table_16,131772187,187941694.0,319713881,150000000.0,"['Action', 'Adventure', 'Family', 'Fantasy']",The Last Airbender
/release/rl2020705793/?ref_=bo_yld_table_17,128012934,166791261.0,294804195,80000000.0,"['Mystery', 'Thriller']",Shutter Island
/release/rl1783858689/?ref_=bo_yld_table_18,119219978,51238944.0,170458922,100000000.0,"['Action', 'Comedy', 'Crime']",The Other Guys
/release/rl1651475969/?ref_=bo_yld_table_19,118311368,175191986.0,293503354,110000000.0,"['Action', 'Mystery', 'Thriller']",Salt
/release/rl4000810497/?ref_=bo_yld_table_20,172062763,228000000.0,400062763,170000000.0,"['Action', 'Adventure', 'Sci-Fi']",TRON: Legacy
