,domestic,international,worldwide,budget,genres,title
/release/rl3177416193/?ref_=bo_yld_table_1,333176600,439600000.0,772776600,170000000.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Guardians of the Galaxy
/release/rl4283991553/?ref_=bo_yld_table_2,337135885,418220826.0,755356711,125000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",The Hunger Games: Mockingjay - Part 1
/release/rl3194193409/?ref_=bo_yld_table_3,259766572,454654931.0,714421503,170000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Captain America: The Winter Soldier
/release/rl643728897/?ref_=bo_yld_table_4,257760692,210300000.0,468060692,60000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",The Lego Movie
/release/rl2960623105/?ref_=bo_yld_table_5,245439076,858614996.0,1104054072,210000000.0,"['Action', 'Adventure', 'Sci-Fi']",Transformers: Age of Extinction
/release/rl3915417089/?ref_=bo_yld_table_6,241410378,517000000.0,758410378,180000000.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance']",Maleficent
/release/rl1400538625/?ref_=bo_yld_table_7,233921534,512124166.0,746045700,200000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",X-Men: Days of Future Past
/release/rl1649182209/?ref_=bo_yld_table_8,208545589,502098977.0,710644566,170000000.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Dawn of the Planet of the Apes
/release/rl4283401729/?ref_=bo_yld_table_9,222527828,435300000.0,657827828,165000000.0,"['Action', 'Adventure', 'Animation', 'Family', 'Sci-Fi']",Big Hero 6
/release/rl846431745/?ref_=bo_yld_table_10,202853933,506128390.0,708982323,,"['Action', 'Adventure', 'Sci-Fi']",The Amazing Spider-Man 2
/release/rl3193210369/?ref_=bo_yld_table_11,200676069,324300000.0,524976069,160000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Godzilla
/release/rl1581352449/?ref_=bo_yld_table_12,191719337,139614539.0,331333876,50000000.0,"['Action', 'Comedy', 'Crime']",22 Jump Street
