,domestic,international,worldwide,budget,genres,title
/release/rl678659585/?ref_=bo_yld_table_1,403706375,418002176.0,821708551,139000000.0,"['Action', 'Adventure', 'Sci-Fi']",Spider-Man
/release/rl2809366017/?ref_=bo_yld_table_2,302191252,343065200.0,645256452,115000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Star Wars: Episode II - Attack of the Clones
/release/rl1433110017/?ref_=bo_yld_table_3,261988482,616991152.0,878979634,100000000.0,"['Adventure', 'Family', 'Fantasy', 'Mystery']",Harry Potter and the Chamber of Secrets
/release/rl1685161473/?ref_=bo_yld_table_4,227966634,180281283.0,408247917,72000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Signs
/release/rl342132225/?ref_=bo_yld_table_5,241438208,127305836.0,368744044,5000000.0,"['Comedy', 'Drama', 'Romance']",My Big Fat Greek Wedding
/release/rl4032923137/?ref_=bo_yld_table_6,339789881,596899854.0,936689735,94000000.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",The Lord of the Rings: The Two Towers
/release/rl944080385/?ref_=bo_yld_table_7,213307889,83630912.0,296938801,63000000.0,"['Action', 'Adventure', 'Comedy', 'Crime']",Austin Powers in Goldmember
/release/rl1281525249/?ref_=bo_yld_table_8,190418803,251400000.0,441818803,140000000.0,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']",Men in Black II
/release/rl3277358593/?ref_=bo_yld_table_9,176387405,206869731.0,383257136,59000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Ice Age
/release/rl21399041/?ref_=bo_yld_table_10,170742341,142800000.0,313542341,58000000.0,"['Biography', 'Drama']",A Beautiful Mind
/release/rl3631187457/?ref_=bo_yld_table_11,153294164,122356539.0,275650703,84000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Mystery']",Scooby-Doo
/release/rl4200695297/?ref_=bo_yld_table_12,313364114,570362156.0,883726270,93000000.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",The Lord of the Rings: The Fellowship of the Ring
/release/rl2974778881/?ref_=bo_yld_table_13,160942139,271028977.0,431971116,142000000.0,"['Action', 'Adventure', 'Thriller']",Die Another Day
/release/rl3898508801/?ref_=bo_yld_table_14,145794338,127349813.0,273144151,80000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']",Lilo & Stitch
/release/rl1450870273/?ref_=bo_yld_table_15,142109382,135339000.0,277448382,70000000.0,"['Action', 'Adventure', 'Thriller']",xXx
/release/rl1097827841/?ref_=bo_yld_table_16,139236327,33618738.0,172855065,65000000.0,"['Comedy', 'Family', 'Fantasy']",The Santa Clause 2
/release/rl4200760833/?ref_=bo_yld_table_17,132072926,226300000.0,358372926,102000000.0,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",Minority Report
/release/rl476874241/?ref_=bo_yld_table_18,129128133,120220800.0,249348933,48000000.0,"['Horror', 'Mystery']",The Ring
/release/rl2540013057/?ref_=bo_yld_table_19,126293452,44976083.0,171269535,50000000.0,"['Comedy', 'Romance']",Mr. Deeds
/release/rl846562817/?ref_=bo_yld_table_20,127223418,53399006.0,180622424,30000000.0,"['Comedy', 'Romance']",Sweet Home Alabama
/release/rl2286323201/?ref_=bo_yld_table_21,121661683,92372541.0,214034224,60000000.0,"['Action', 'Mystery', 'Thriller']",The Bourne Identity
/release/rl2675082753/?ref_=bo_yld_table_22,118907036,75014336.0,193921372,68000000.0,"['Action', 'Drama', 'Thriller', 'War']",The Sum of All Fears
