,domestic,international,worldwide,budget,genres,title
/release/rl3059189249/?ref_=bo_yld_table_1,260044825,85096578.0,345141403,123000000.0,"['Comedy', 'Family', 'Fantasy']",How the Grinch Stole Christmas
/release/rl1600292353/?ref_=bo_yld_table_2,215409889,330978219.0,546388108,125000000.0,"['Action', 'Adventure', 'Thriller']",Mission: Impossible II
/release/rl2136245761/?ref_=bo_yld_table_3,187705427,272878533.0,460583960,103000000.0,"['Action', 'Adventure', 'Drama']",Gladiator
/release/rl661161473/?ref_=bo_yld_table_4,182618434,146100000.0,328718434,140000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",The Perfect Storm
/release/rl677545473/?ref_=bo_yld_table_5,166244045,164200000.0,330444045,55000000.0,"['Comedy', 'Romance']",Meet the Parents
/release/rl1383761409/?ref_=bo_yld_table_6,157299718,139039810.0,296339528,75000000.0,"['Action', 'Adventure', 'Sci-Fi']",X-Men
/release/rl4033840641/?ref_=bo_yld_table_7,157019771,121000000.0,278019771,19000000.0,['Comedy'],Scary Movie
/release/rl4084762113/?ref_=bo_yld_table_8,155464351,135956000.0,291420351,100000000.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",What Lies Beneath
/release/rl2605680129/?ref_=bo_yld_table_9,137748063,212074702.0,349822765,127500000.0,"['Adventure', 'Animation', 'Family', 'Thriller']",Dinosaur
/release/rl3612444161/?ref_=bo_yld_table_10,125595205,130676081.0,256271286,52000000.0,"['Biography', 'Drama']",Erin Brockovich
/release/rl2388428289/?ref_=bo_yld_table_11,123309890,43030000.0,166339890,84000000.0,"['Comedy', 'Romance', 'Sci-Fi']",Nutty Professor II: The Klumps
/release/rl608929281/?ref_=bo_yld_table_12,125305545,138800000.0,264105545,93000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",Charlie's Angels
/release/rl38241793/?ref_=bo_yld_table_13,117559438,56400000.0,173959438,30000000.0,"['Action', 'Comedy', 'Crime']",Big Momma's House
/release/rl2892858881/?ref_=bo_yld_table_14,115654751,21051932.0,136706683,30000000.0,"['Biography', 'Drama', 'Sport']",Remember the Titans
/release/rl3244918273/?ref_=bo_yld_table_15,113330342,101964000.0,215294342,110000000.0,"['Action', 'Drama', 'History', 'War']",The Patriot
/release/rl3849881089/?ref_=bo_yld_table_16,182811707,191300000.0,374111707,70000000.0,"['Comedy', 'Fantasy', 'Romance']",What Women Want
/release/rl1649116673/?ref_=bo_yld_table_17,106834564,118000000.0,224834564,45000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",Chicken Run
/release/rl2203354625/?ref_=bo_yld_table_18,101648571,135553728.0,237202299,90000000.0,"['Action', 'Crime', 'Thriller']",Gone in 60 Seconds
/release/rl2772993537/?ref_=bo_yld_table_19,233632142,196000000.0,429632142,90000000.0,"['Adventure', 'Drama', 'Romance']",Cast Away
/release/rl274892289/?ref_=bo_yld_table_20,90570999,58700000.0,149270999,51000000.0,['Comedy'],"Me, Myself & Irene"
/release/rl3782247937/?ref_=bo_yld_table_21,90464773,38419359.0,128884132,65000000.0,"['Action', 'Adventure', 'Thriller']",Space Cowboys
/release/rl3614410241/?ref_=bo_yld_table_22,89143175,72691101.0,161834276,40000000.0,"['Horror', 'Mystery']",Scream 3
/release/rl3195438593/?ref_=bo_yld_table_23,95011339,153106782.0,248118121,75000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Unbreakable
/release/rl1249281537/?ref_=bo_yld_table_24,77122415,50544000.0,127666415,62000000.0,"['Action', 'War']",U-571
/release/rl4065953281/?ref_=bo_yld_table_25,73209340,117004115.0,190213455,95000000.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Hollow Man
/release/rl1433568769/?ref_=bo_yld_table_26,140035367,160100000.0,300135367,133000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Stuart Little
/release/rl2322499073/?ref_=bo_yld_table_27,70334258,36862240.0,107196498,46000000.0,"['Action', 'Crime', 'Thriller']",Shaft
/release/rl1297581569/?ref_=bo_yld_table_28,136801374,150000000.0,286801374,60000000.0,"['Crime', 'Drama', 'Fantasy', 'Mystery']",The Green Mile
/release/rl4216292865/?ref_=bo_yld_table_29,69691949,40625631.0,110317580,65000000.0,"['Comedy', 'Family', 'Fantasy']",The Kid
/release/rl3580659201/?ref_=bo_yld_table_30,76507756,26783375.0,103291131,30000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Romance']",Rugrats in Paris: The Movie
/release/rl1684833793/?ref_=bo_yld_table_31,68540777,51213501.0,119754278,16000000.0,['Comedy'],Road Trip
/release/rl2085193217/?ref_=bo_yld_table_32,68379000,22070929.0,90449929,11000000.0,"['Comedy', 'Romance', 'Sport']",Bring It On
/release/rl3412887041/?ref_=bo_yld_table_33,61335230,10397073.0,71732303,60000000.0,"['Drama', 'Thriller', 'War']",Rules of Engagement
/release/rl3964175873/?ref_=bo_yld_table_34,61334059,42821784.0,104155843,33000000.0,"['Horror', 'Sci-Fi', 'Thriller']",The Cell
/release/rl3596781057/?ref_=bo_yld_table_35,60883407,50100000.0,110983407,100000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Mission to Mars
/release/rl1900905985/?ref_=bo_yld_table_36,60786269,53130205.0,113916474,45000000.0,"['Comedy', 'Drama', 'Music', 'Romance']",Coyote Ugly
/release/rl57705985/?ref_=bo_yld_table_37,60020107,2444624.0,62464731,13000000.0,"['Adventure', 'Comedy', 'Family']",Snow Day
/release/rl3830482433/?ref_=bo_yld_table_38,60655420,30219150.0,90874570,80000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",Fantasia 2000
/release/rl2839774721/?ref_=bo_yld_table_39,130096601,226200000.0,356296601,15000000.0,['Drama'],American Beauty
/release/rl845645313/?ref_=bo_yld_table_40,57328603,2498725.0,59827328,11000000.0,['Comedy'],Next Friday
/release/rl2054915585/?ref_=bo_yld_table_41,57262492,49109159.0,106371651,41300000.0,"['Comedy', 'Crime']",The Whole Nine Yards
/release/rl4050552321/?ref_=bo_yld_table_42,56937502,42336965.0,99274467,55000000.0,"['Action', 'Adventure', 'Comedy', 'Western']",Shanghai Noon
/release/rl2674689537/?ref_=bo_yld_table_43,55973336,35063424.0,91036760,25000000.0,"['Action', 'Crime', 'Thriller']",Romeo Must Die
/release/rl927041025/?ref_=bo_yld_table_44,66957026,116654745.0,183611771,85000000.0,"['Adventure', 'Comedy', 'Family']",102 Dalmatians
/release/rl2219542017/?ref_=bo_yld_table_45,57545092,31000000.0,88545092,24000000.0,"['Drama', 'Romance']",The Cider House Rules
/release/rl3193144833/?ref_=bo_yld_table_46,53331147,59549147.0,112880294,23000000.0,"['Horror', 'Thriller']",Final Destination
/release/rl1433765377/?ref_=bo_yld_table_47,81298265,47500000.0,128798265,40000000.0,"['Crime', 'Drama', 'Thriller']",The Talented Mr. Ripley
/release/rl1347782145/?ref_=bo_yld_table_48,71583916,19100000.0,90683916,45000000.0,"['Adventure', 'Comedy', 'Sci-Fi']",Galaxy Quest
/release/rl1869383169/?ref_=bo_yld_table_49,50863742,25568985.0,76432727,95000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Romance']",The Road to El Dorado
