,domestic,international,worldwide,budget,genres,title
/release/rl2656798209/?ref_=bo_yld_table_1,306169268,511231623.0,817400891,75000000.0,"['Action', 'Adventure', 'Sci-Fi']",Independence Day
/release/rl1886815745/?ref_=bo_yld_table_2,241721524,252750000.0,494471524,92000000.0,"['Action', 'Adventure', 'Thriller']",Twister
/release/rl3680667137/?ref_=bo_yld_table_3,180981856,276714535.0,457696391,80000000.0,"['Action', 'Adventure', 'Thriller']",Mission: Impossible
/release/rl3211560449/?ref_=bo_yld_table_4,134069511,200993110.0,335062621,75000000.0,"['Action', 'Adventure', 'Thriller']",The Rock
/release/rl996574721/?ref_=bo_yld_table_5,128814019,145147000.0,273961019,54000000.0,"['Comedy', 'Romance', 'Sci-Fi']",The Nutty Professor
/release/rl3261761025/?ref_=bo_yld_table_6,136492681,173000000.0,309492681,,"['Action', 'Crime', 'Thriller']",Ransom
/release/rl1229424129/?ref_=bo_yld_table_7,124060553,61200000.0,185260553,,['Comedy'],The Birdcage
/release/rl3933505025/?ref_=bo_yld_table_8,108766007,43500000.0,152266007,,"['Crime', 'Drama', 'Thriller']",A Time to Kill
/release/rl893486593/?ref_=bo_yld_table_9,136189294,184500000.0,320689294,,"['Adventure', 'Comedy', 'Crime', 'Family']",101 Dalmatians
/release/rl4149446145/?ref_=bo_yld_table_10,105489203,76000000.0,181489203,,['Comedy'],The First Wives Club
/release/rl3578889729/?ref_=bo_yld_table_11,101295562,141000000.0,242295562,100000000.0,"['Action', 'Drama', 'Thriller']",Eraser
/release/rl1130923521/?ref_=bo_yld_table_12,104636382,47400000.0,152036382,,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Phenomenon
/release/rl4250437121/?ref_=bo_yld_table_13,100138851,225200000.0,325338851,100000000.0,"['Animation', 'Drama', 'Family', 'Musical', 'Romance']",The Hunchback of Notre Dame
/release/rl2826143233/?ref_=bo_yld_table_14,92027888,54000000.0,146027888,,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",Star Trek: First Contact
/release/rl3849356801/?ref_=bo_yld_table_15,90418342,140000000.0,230418342,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi', 'Sport']",Space Jam
/release/rl4284057089/?ref_=bo_yld_table_16,82569971,23700000.0,106269971,,"['Drama', 'Music']",Mr. Holland's Opus
/release/rl1850312193/?ref_=bo_yld_table_17,70770147,79500000.0,150270147,,"['Action', 'Adventure', 'Thriller']",Broken Arrow
/release/rl912098817/?ref_=bo_yld_table_18,153952592,119600000.0,273552592,50000000.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Jerry Maguire
/release/rl3276375553/?ref_=bo_yld_table_19,60240295,42585501.0,102825796,47000000.0,"['Comedy', 'Drama', 'Thriller']",The Cable Guy
/release/rl5080577/?ref_=bo_yld_table_20,59031057,41829761.0,100860818,,"['Action', 'Drama', 'Mystery', 'Thriller', 'War']",Courage Under Fire
/release/rl2337965569/?ref_=bo_yld_table_21,58620973,,58620973,45000000.0,"['Comedy', 'Drama', 'Fantasy']",Jack
/release/rl393643521/?ref_=bo_yld_table_22,57141459,111698000.0,168839459,,"['Mystery', 'Sci-Fi', 'Thriller']",12 Monkeys
/release/rl1850770945/?ref_=bo_yld_table_23,56569216,65400000.0,121969216,,"['Action', 'Adventure', 'Thriller']",Executive Decision
/release/rl2221639169/?ref_=bo_yld_table_24,56116183,46500000.0,102616183,,"['Crime', 'Drama', 'Mystery', 'Thriller']",Primal Fear
/release/rl241010177/?ref_=bo_yld_table_25,60592389,69240000.0,129832389,60000000.0,"['Adventure', 'Comedy', 'Family']",Jingle All the Way
/release/rl3782510081/?ref_=bo_yld_table_26,53854588,,53854588,,"['Comedy', 'Drama', 'Romance', 'Sport']",Tin Cup
/release/rl3564209665/?ref_=bo_yld_table_27,53315285,112300000.0,165615285,,"['Crime', 'Drama', 'Thriller']",Sleepers
/release/rl1213105665/?ref_=bo_yld_table_28,51367375,63900000.0,115267375,,"['Action', 'Adventure', 'Fantasy']",DragonHeart
/release/rl3279324673/?ref_=bo_yld_table_29,51088705,49600000.0,100688705,,"['Drama', 'Romance']",Up Close & Personal
/release/rl2774369793/?ref_=bo_yld_table_30,100475249,162322000.0,262797249,65000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Jumanji
/release/rl2438432257/?ref_=bo_yld_table_31,71518503,,71518503,,"['Comedy', 'Romance']",Grumpier Old Men
/release/rl1400342017/?ref_=bo_yld_table_32,191796233,171210907.0,363007140,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Toy Story
/release/rl88376833/?ref_=bo_yld_table_33,63118386,,63118386,12000000.0,"['Adventure', 'Animation', 'Comedy', 'Crime', 'Music']",Beavis and Butt-Head Do America
/release/rl2305590785/?ref_=bo_yld_table_34,46351345,101203653.0,147554998,,"['Drama', 'Romance']",Romeo + Juliet
/release/rl3949102593/?ref_=bo_yld_table_35,41083864,,41083864,,"['Comedy', 'Drama', 'Romance']",The Mirror Has Two Faces
/release/rl2790032897/?ref_=bo_yld_table_36,39363635,,39363635,,"['Crime', 'Drama']",Dead Man Walking
/release/rl1819182593/?ref_=bo_yld_table_37,43182776,91400000.0,134582776,,"['Drama', 'Romance']",Sense and Sensibility
/release/rl206996993/?ref_=bo_yld_table_38,38824099,2381000.0,41205099,12000000.0,"['Comedy', 'Sport']",Happy Gilmore
/release/rl3746924033/?ref_=bo_yld_table_39,38619405,,38619405,,"['Adventure', 'Drama', 'Thriller']",The Ghost and the Darkness
/release/rl4202268161/?ref_=bo_yld_table_40,67052156,14400000.0,81452156,,"['Comedy', 'Drama', 'Romance']",Waiting to Exhale
/release/rl1248757249/?ref_=bo_yld_table_41,36461139,5129747.0,41590886,9000000.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",Set It Off
/release/rl3797321217/?ref_=bo_yld_table_42,67436818,120000000.0,187436818,,"['Crime', 'Drama', 'Thriller']",Heat
/release/rl2708964865/?ref_=bo_yld_table_43,34861807,,34861807,,"['Comedy', 'Romance']",The Truth About Cats & Dogs
/release/rl3613492737/?ref_=bo_yld_table_44,34767836,831967.0,35599803,,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",A Thin Line Between Love and Hate
/release/rl3227878913/?ref_=bo_yld_table_45,34327391,,34327391,,"['Action', 'Adventure', 'Comedy', 'Family', 'Musical', 'Romance']",Muppet Treasure Island
/release/rl2237892097/?ref_=bo_yld_table_46,33459416,,33459416,36000000.0,"['Comedy', 'Family', 'Fantasy']",Matilda
/release/rl2640086529/?ref_=bo_yld_table_47,33447612,56009149.0,89456761,65000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",The Long Kiss Goodnight
/release/rl1735558657/?ref_=bo_yld_table_48,33109743,80200000.0,113309743,,"['Comedy', 'Crime', 'Drama', 'Thriller']",Striptease
/release/rl3260646913/?ref_=bo_yld_table_49,32772492,,32772492,,"['Adventure', 'Comedy', 'Family', 'Romance']",Homeward Bound II: Lost in San Francisco
/release/rl2437383681/?ref_=bo_yld_table_50,32417995,,32417995,,['Comedy'],Black Sheep
/release/rl3446441473/?ref_=bo_yld_table_51,32392047,,32392047,7500000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Rumble in the Bronx
/release/rl1080198657/?ref_=bo_yld_table_52,95318203,24400000.0,119718203,,"['Comedy', 'Drama', 'Fantasy']",Michael
/release/rl3227485697/?ref_=bo_yld_table_53,32029928,,32029928,,"['Drama', 'Romance']",Leaving Las Vegas
/release/rl458327553/?ref_=bo_yld_table_54,31387164,,31387164,,"['Comedy', 'Sport']",Eddie
/release/rl659785217/?ref_=bo_yld_table_55,76594107,,76594107,,"['Comedy', 'Family', 'Romance']",Father of the Bride Part II
/release/rl2708375041/?ref_=bo_yld_table_56,30356793,7600000.0,37956793,,['Comedy'],Sgt. Bilko
/release/rl2859173377/?ref_=bo_yld_table_57,48102795,,48102795,,"['Comedy', 'Drama', 'Fantasy', 'Romance']",The Preacher's Wife
/release/rl3965355521/?ref_=bo_yld_table_58,28946127,,28946127,,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Musical']",James and the Giant Peach
/release/rl1079674369/?ref_=bo_yld_table_59,27663982,21963797.0,49627779,40000000.0,"['Horror', 'Sci-Fi', 'Thriller']",The Island of Dr. Moreau
/release/rl1097041409/?ref_=bo_yld_table_60,37771017,63600000.0,101371017,,"['Comedy', 'Sci-Fi']",Mars Attacks!
/release/rl393184769/?ref_=bo_yld_table_61,53672080,24198.0,53696278,58000000.0,"['Comedy', 'Drama', 'Romance']",Sabrina
/release/rl1886619137/?ref_=bo_yld_table_62,26960191,,26960191,18000000.0,"['Action', 'Comedy']",Spy Hard
/release/rl2874181121/?ref_=bo_yld_table_63,26877589,,26877589,,"['Crime', 'Drama', 'Thriller']",Eye for an Eye
/release/rl3143009793/?ref_=bo_yld_table_64,26570048,,26570048,12000000.0,"['Comedy', 'Drama', 'Family']",Harriet the Spy
/release/rl4250109441/?ref_=bo_yld_table_65,26491793,,26491793,,"['Comedy', 'Family']",First Kid
/release/rl1347192321/?ref_=bo_yld_table_66,33023469,126189000.0,159212469,,"['Action', 'Adventure', 'Drama', 'Thriller']",Daylight
/release/rl1819575809/?ref_=bo_yld_table_67,25857416,8728000.0,34585416,,"['Comedy', 'Drama', 'Music']",That Thing You Do!
/release/rl3712910849/?ref_=bo_yld_table_68,25836616,,25836616,19000000.0,"['Action', 'Crime', 'Horror']",From Dusk Till Dawn
/release/rl1833862657/?ref_=bo_yld_table_69,25785603,11768149.0,37553752,,['Comedy'],Down Periscope
/release/rl3243345409/?ref_=bo_yld_table_70,25477365,,25477365,,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Escape from L.A.
/release/rl491947521/?ref_=bo_yld_table_71,25143818,,25143818,,"['Adventure', 'Drama', 'Family']",Fly Away Home
/release/rl3143403009/?ref_=bo_yld_table_72,25023434,,25023434,,"['Comedy', 'Sport']",Kingpin
/release/rl1749911041/?ref_=bo_yld_table_73,24819936,,24819936,,"['Drama', 'Fantasy', 'Horror', 'Thriller']",The Craft
/release/rl3580855809/?ref_=bo_yld_table_74,103046663,70000000.0,173046663,14000000.0,"['Horror', 'Mystery']",Scream
/release/rl3260057089/?ref_=bo_yld_table_75,24611975,36000000.0,60611975,7000000.0,"['Crime', 'Drama', 'Thriller']",Fargo
/release/rl3964765697/?ref_=bo_yld_table_76,78676425,153300000.0,231976425,27000000.0,"['Drama', 'Romance', 'War']",The English Patient
/release/rl4249781761/?ref_=bo_yld_table_77,22955097,,22955097,,"['Action', 'Comedy', 'Drama', 'Family', 'Sport']",D3: The Mighty Ducks
/release/rl2388493825/?ref_=bo_yld_table_78,22754725,,22754725,,"['Crime', 'Drama', 'Thriller']",The Juror
/release/rl2723251713/?ref_=bo_yld_table_79,22231658,,22231658,,"['Comedy', 'Drama', 'Romance']",Emma
/release/rl2993063425/?ref_=bo_yld_table_80,46151454,51378096.0,97529550,,"['Comedy', 'Drama', 'Romance']",One Fine Day
/release/rl2976548353/?ref_=bo_yld_table_81,21686547,35714000.0,57400547,,"['Action', 'Adventure', 'Drama', 'Thriller']",The Quest
/release/rl2353628673/?ref_=bo_yld_table_82,21576954,1035000.0,22611954,,"['Action', 'Comedy', 'Crime']",Bulletproof
/release/rl3846604289/?ref_=bo_yld_table_83,21440752,,21440752,12000000.0,['Comedy'],A Very Brady Sequel
/release/rl1180272129/?ref_=bo_yld_table_84,21302121,,21302121,,"['Comedy', 'Crime', 'Romance']",High School High
/release/rl3595077121/?ref_=bo_yld_table_85,21226204,38983130.0,60209334,,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",Chain Reaction
/release/rl3714418177/?ref_=bo_yld_table_86,21075014,,21075014,,"['Comedy', 'Romance', 'Sci-Fi']",Multiplicity
/release/rl1717995009/?ref_=bo_yld_table_87,20872291,,20872291,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical']",Oliver & Company
/release/rl190023169/?ref_=bo_yld_table_88,20831000,,20831000,,"['Drama', 'Thriller']",Fear
/release/rl1867810305/?ref_=bo_yld_table_89,20351264,,20351264,,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",The Glimmer Man
/release/rl3712714241/?ref_=bo_yld_table_90,20340204,,20340204,,"['Drama', 'Thriller']",City Hall
/release/rl1784382977/?ref_=bo_yld_table_91,21848932,,21848932,,"['Biography', 'Comedy', 'Drama', 'Romance']",Il Postino
/release/rl1900316161/?ref_=bo_yld_table_92,19030691,8284836.0,27315527,,"['Drama', 'Romance']",Bed of Roses
/release/rl207783425/?ref_=bo_yld_table_93,20109115,,20109115,,"['Comedy', 'Crime']",Don't Be a Menace to South Central While Drinking Your Juice in the Hood
/release/rl710051329/?ref_=bo_yld_table_94,20080020,,20080020,,"['Adventure', 'Family']",Flipper
/release/rl3294463489/?ref_=bo_yld_table_95,18937262,,18937262,,"['Comedy', 'Family', 'Fantasy', 'Musical']",Kazaam
/release/rl3729819137/?ref_=bo_yld_table_96,18626419,,18626419,,"['Action', 'Drama', 'Sport', 'Thriller']",The Fan
/release/rl3059713537/?ref_=bo_yld_table_97,18115927,29151074.0,47267001,67000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Last Man Standing
/release/rl2555217409/?ref_=bo_yld_table_98,17917287,,17917287,,"['Action', 'Crime', 'Fantasy', 'Thriller']",The Crow: City of Angels
/release/rl3159393793/?ref_=bo_yld_table_99,17380126,,17380126,,"['Crime', 'Drama', 'Mystery', 'Thriller']",Extreme Measures
/release/rl1265141249/?ref_=bo_yld_table_100,17323326,,17323326,,"['Action', 'Adventure', 'Comedy', 'Fantasy']",The Phantom
/release/rl3327362561/?ref_=bo_yld_table_101,17193231,,17193231,,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']",Fled
/release/rl2152695297/?ref_=bo_yld_table_102,17100266,,17100266,,"['Drama', 'Horror', 'Mystery', 'Thriller']",Diabolique
/release/rl676693505/?ref_=bo_yld_table_103,16759216,12600000.0,29359216,,"['Comedy', 'Fantasy', 'Horror']",The Frighteners
/release/rl3094840833/?ref_=bo_yld_table_104,16491080,,16491080,,['Drama'],Trainspotting
/release/rl4201809409/?ref_=bo_yld_table_105,16270600,,16270600,,"['Action', 'Comedy', 'Crime', 'Thriller']",Supercop
/release/rl1718912513/?ref_=bo_yld_table_106,15315484,,15315484,,"['Fantasy', 'Horror']",Thinner
/release/rl1581286913/?ref_=bo_yld_table_107,15094530,,15094530,,"['Adventure', 'Drama', 'Family', 'Fantasy', 'Musical']",The Adventures of Pinocchio
/release/rl2622785025/?ref_=bo_yld_table_108,106429941,245764093.0,352194034,,"['Action', 'Adventure', 'Thriller']",GoldenEye
/release/rl1332905473/?ref_=bo_yld_table_109,14818176,,14818176,,"['Action', 'Crime', 'Drama', 'Thriller']",The Substitute
/release/rl743605761/?ref_=bo_yld_table_110,14702438,,14702438,,['Comedy'],Flirting with Disaster
/release/rl3225978369/?ref_=bo_yld_table_111,14551359,7989000.0,22540359,,"['Crime', 'Drama', 'Thriller']",The Chamber
/release/rl3949168129/?ref_=bo_yld_table_112,14502483,,14502483,,"['Action', 'Romance', 'Thriller']",Maximum Risk
/release/rl2755823105/?ref_=bo_yld_table_113,14063331,,14063331,,"['Sci-Fi', 'Thriller']",The Arrival
/release/rl913802753/?ref_=bo_yld_table_114,23920048,,23920048,,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance', 'Western']",Tom and Huck
/release/rl1464305153/?ref_=bo_yld_table_115,13427615,,13427615,,['Comedy'],Bio-Dome
/release/rl390432257/?ref_=bo_yld_table_116,63658910,190476000.0,254134910,,"['Comedy', 'Drama', 'Family']",Babe
/release/rl4148332033/?ref_=bo_yld_table_117,12844057,,12844057,,['Comedy'],The Associate
/release/rl3966076417/?ref_=bo_yld_table_118,12825141,,12825141,,['Comedy'],Mr. Wrong
