,domestic,international,worldwide,budget,genres,title
/release/rl913540609/?ref_=bo_yld_table_1,336530303,558453070.0,894983373,258000000.0,"['Action', 'Adventure', 'Sci-Fi']",Spider-Man 3
/release/rl40994305/?ref_=bo_yld_table_2,322719944,490647436.0,813367380,160000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Shrek the Third
/release/rl3010954753/?ref_=bo_yld_table_3,319246193,390463587.0,709709780,150000000.0,"['Action', 'Adventure', 'Sci-Fi']",Transformers
/release/rl4100490753/?ref_=bo_yld_table_4,309420425,651576067.0,960996492,300000000.0,"['Action', 'Adventure', 'Fantasy']",Pirates of the Caribbean: At World's End
/release/rl1215006209/?ref_=bo_yld_table_5,292004738,649672105.0,941676843,150000000.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']",Harry Potter and the Order of the Phoenix
/release/rl2504427009/?ref_=bo_yld_table_6,227471070,216628965.0,444100035,110000000.0,"['Action', 'Mystery', 'Thriller']",The Bourne Ultimatum
/release/rl3191965185/?ref_=bo_yld_table_7,210614939,245453242.0,456068181,65000000.0,"['Action', 'Drama']",300
/release/rl846038529/?ref_=bo_yld_table_8,206445654,417280431.0,623726085,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Ratatouille
/release/rl3394799105/?ref_=bo_yld_table_9,256393010,329017042.0,585410052,150000000.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",I Am Legend
/release/rl3195110913/?ref_=bo_yld_table_10,183135014,353279256.0,536414270,75000000.0,"['Adventure', 'Animation', 'Comedy']",The Simpsons Movie
/release/rl1098614273/?ref_=bo_yld_table_11,168273550,85351877.0,253625427,,"['Action', 'Adventure', 'Comedy']",Wild Hogs
/release/rl4183590401/?ref_=bo_yld_table_12,148768917,71153500.0,219922417,30000000.0,"['Comedy', 'Romance']",Knocked Up
/release/rl1799587329/?ref_=bo_yld_table_13,217326974,148025572.0,365352546,60000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",Alvin and the Chipmunks
/release/rl560956929/?ref_=bo_yld_table_14,140125968,117971154.0,258097122,140000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Rush Hour 3
/release/rl2103936513/?ref_=bo_yld_table_15,250863268,323617573.0,574480841,,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Night at the Museum
/release/rl3025110529/?ref_=bo_yld_table_16,134529403,253626608.0,388156011,110000000.0,"['Action', 'Thriller']",Live Free or Die Hard
/release/rl2338620929/?ref_=bo_yld_table_17,219964115,239278134.0,459242249,,"['Action', 'Adventure', 'Mystery', 'Thriller']",National Treasure: Book of Secrets
/release/rl3679487489/?ref_=bo_yld_table_18,131921738,169991393.0,301913131,130000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Fantastic 4: Rise of the Silver Surfer
/release/rl1195607553/?ref_=bo_yld_table_19,130164645,139590785.0,269755430,100000000.0,"['Biography', 'Crime', 'Drama', 'Thriller']",American Gangster
/release/rl1984202241/?ref_=bo_yld_table_20,126631277,166883059.0,293514336,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Bee Movie
/release/rl2272429569/?ref_=bo_yld_table_21,121463226,49349300.0,170812526,20000000.0,['Comedy'],Superbad
/release/rl2303428097/?ref_=bo_yld_table_22,120059556,67074561.0,187134117,85000000.0,"['Comedy', 'Romance']",I Now Pronounce You Chuck & Larry
/release/rl3428288001/?ref_=bo_yld_table_23,118871849,84681073.0,203552922,,"['Comedy', 'Drama', 'Musical', 'Romance']",Hairspray
/release/rl2202502657/?ref_=bo_yld_table_24,118594548,27115799.0,145710347,61000000.0,"['Comedy', 'Sport']",Blades of Glory
/release/rl442926593/?ref_=bo_yld_table_25,117154724,194157900.0,311312624,,"['Action', 'Crime', 'Thriller']",Ocean's Thirteen
/release/rl3579151873/?ref_=bo_yld_table_26,115802596,112935797.0,228738393,110000000.0,"['Action', 'Fantasy', 'Thriller']",Ghost Rider
/release/rl2521925121/?ref_=bo_yld_table_27,127807262,212680390.0,340487652,85000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Enchanted
/release/rl609256961/?ref_=bo_yld_table_28,100462298,73978426.0,174440724,175000000.0,"['Comedy', 'Family', 'Fantasy']",Evan Almighty
/release/rl711099905/?ref_=bo_yld_table_29,97822171,71510863.0,169333034,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Meet the Robinsons
/release/rl2590475777/?ref_=bo_yld_table_30,95673607,64140883.0,159814490,60000000.0,"['Comedy', 'Romance']",Norbit
/release/rl1247118849/?ref_=bo_yld_table_31,90648202,57232341.0,147880543,,"['Comedy', 'Family', 'Sport']",The Game Plan
/release/rl390694401/?ref_=bo_yld_table_32,82272442,55314621.0,137587063,,"['Drama', 'Family', 'Fantasy']",Bridge to Terabithia
/release/rl2789508609/?ref_=bo_yld_table_33,82280579,114113166.0,196393745,150000000.0,"['Action', 'Adventure', 'Animation', 'Fantasy']",Beowulf
/release/rl3947857409/?ref_=bo_yld_table_34,80209692,37904528.0,118114220,20000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Disturbia
/release/rl373392897/?ref_=bo_yld_table_35,71985628,60977789.0,132963417,25000000.0,"['Fantasy', 'Horror', 'Mystery']",1408
/release/rl4132603393/?ref_=bo_yld_table_36,72006777,25831572.0,97838349,,"['Comedy', 'Family', 'Fantasy']",Fred Claus
/release/rl3176039937/?ref_=bo_yld_table_37,103365956,52064379.0,155430335,,"['Drama', 'Music', 'Musical']",Dreamgirls
/release/rl1349158401/?ref_=bo_yld_table_38,163566459,143561166.0,307127625,55000000.0,"['Biography', 'Drama']",The Pursuit of Happyness
/release/rl2356119041/?ref_=bo_yld_table_39,63300095,76052538.0,139352633,,"['Horror', 'Mystery', 'Thriller']",Saw IV
/release/rl3866330625/?ref_=bo_yld_table_40,61356221,14154902.0,75511123,13000000.0,"['Drama', 'Music', 'Romance']",Stomp the Yard
/release/rl2572453377/?ref_=bo_yld_table_41,70107728,302127136.0,372234864,180000000.0,"['Adventure', 'Family', 'Fantasy']",The Golden Compass
/release/rl3815933441/?ref_=bo_yld_table_42,58867694,93138019.0,152005713,,"['Animation', 'Comedy', 'Family', 'Sport']",Surf's Up
/release/rl1012303361/?ref_=bo_yld_table_43,58272029,22188919.0,80460948,,['Horror'],Halloween
/release/rl1870366209/?ref_=bo_yld_table_44,55204525,658361.0,55862886,,"['Comedy', 'Drama']",Why Did I Get Married?
/release/rl3564406273/?ref_=bo_yld_table_45,54149098,41653818.0,95802916,34000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",TMNT
/release/rl3057747457/?ref_=bo_yld_table_46,53606916,16409304.0,70016220,55000000.0,"['Action', 'Crime', 'Drama', 'Western']",3:10 to Yuma
/release/rl2406319617/?ref_=bo_yld_table_47,50648679,97069154.0,147717833,,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Resident Evil: Extinction
/release/rl795117057/?ref_=bo_yld_table_48,50572589,95323833.0,145896422,,"['Comedy', 'Music', 'Romance']",Music and Lyrics
/release/rl2791802369/?ref_=bo_yld_table_49,49662533,8725535.0,58388068,,"['Comedy', 'Family', 'Fantasy']",Are We Done Yet?
/release/rl1349813761/?ref_=bo_yld_table_50,49121934,656618.0,49778552,13000000.0,"['Comedy', 'Drama', 'Romance']",This Christmas
/release/rl2741732865/?ref_=bo_yld_table_51,47852604,36294228.0,84146832,20000000.0,"['Drama', 'Fantasy', 'Thriller']",Premonition
/release/rl1214023169/?ref_=bo_yld_table_52,47536778,39482380.0,87019158,70000000.0,"['Action', 'Drama', 'Thriller']",The Kingdom
/release/rl896632321/?ref_=bo_yld_table_53,47003582,48693414.0,95696996,61000000.0,"['Action', 'Drama', 'Thriller']",Shooter
/release/rl558663169/?ref_=bo_yld_table_54,47642963,20828706.0,68471669,,"['Comedy', 'Drama', 'Romance']",Dan in Real Life
/release/rl3160311297/?ref_=bo_yld_table_55,43799818,26381507.0,70181325,,"['Comedy', 'Romance']",License to Wed
/release/rl2608236033/?ref_=bo_yld_table_56,43760605,21509872.0,65270477,,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Underdog
