,domestic,international,worldwide,budget,genres,title
/release/rl2943583745/?ref_=bo_yld_table_1,380270577,488081953.0,868352530,113000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Star Wars: Episode III - Revenge of the Sith
/release/rl1466664449/?ref_=bo_yld_table_2,290013036,605908000.0,895921036,150000000.0,"['Adventure', 'Family', 'Fantasy', 'Mystery']",Harry Potter and the Goblet of Fire
/release/rl544769537/?ref_=bo_yld_table_3,234280354,369592765.0,603873119,132000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",War of the Worlds
/release/rl2623833601/?ref_=bo_yld_table_4,291710957,453302158.0,745013115,180000000.0,"['Adventure', 'Family', 'Fantasy']","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
/release/rl1282967041/?ref_=bo_yld_table_5,209255921,79211724.0,288467645,40000000.0,"['Comedy', 'Romance']",Wedding Crashers
/release/rl659260929/?ref_=bo_yld_table_6,206459076,268509687.0,474968763,150000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",Charlie and the Chocolate Factory
/release/rl3510994433/?ref_=bo_yld_table_7,205343774,166510009.0,371853783,150000000.0,"['Action', 'Adventure']",Batman Begins
/release/rl1398834689/?ref_=bo_yld_table_8,193595521,348468325.0,542063846,,"['Adventure', 'Animation', 'Comedy', 'Family']",Madagascar
/release/rl2238023169/?ref_=bo_yld_table_9,186336279,300951367.0,487287646,110000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Mr. & Mrs. Smith
/release/rl2606335489/?ref_=bo_yld_table_10,179495555,192098655.0,371594210,70000000.0,"['Comedy', 'Romance']",Hitch
/release/rl1331463681/?ref_=bo_yld_table_11,218080025,344283424.0,562363449,207000000.0,"['Action', 'Adventure', 'Drama', 'Romance']",King Kong
/release/rl1298236929/?ref_=bo_yld_table_12,158119460,33347096.0,191466556,82000000.0,"['Comedy', 'Crime', 'Sport']",The Longest Yard
/release/rl3662710273/?ref_=bo_yld_table_13,154696080,178839854.0,333535934,100000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Fantastic Four
/release/rl862094849/?ref_=bo_yld_table_14,279261160,243396776.0,522657936,80000000.0,"['Comedy', 'Romance']",Meet the Fockers
/release/rl1615562241/?ref_=bo_yld_table_15,135386665,179046172.0,314432837,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Chicken Little
/release/rl1231848961/?ref_=bo_yld_table_16,128200012,134311478.0,262511490,75000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Robots
/release/rl1416201729/?ref_=bo_yld_table_17,113086868,85550000.0,198636868,56000000.0,"['Action', 'Comedy', 'Drama', 'Family']",The Pacifier
