,domestic,international,worldwide,budget,genres,title
/release/rl3729098241/?ref_=bo_yld_table_1,533345358,469700000.0,1003045358,185000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",The Dark Knight
/release/rl1482327553/?ref_=bo_yld_table_2,318604126,266762121.0,585366247,140000000.0,"['Action', 'Adventure', 'Sci-Fi']",Iron Man
/release/rl2321253889/?ref_=bo_yld_table_3,317101119,473552823.0,790653942,185000000.0,"['Action', 'Adventure']",Indiana Jones and the Kingdom of the Crystal Skull
/release/rl746030593/?ref_=bo_yld_table_4,227946274,401497154.0,629443428,150000000.0,"['Action', 'Fantasy']",Hancock
/release/rl3615065601/?ref_=bo_yld_table_5,223808164,297503696.0,521311860,180000000.0,"['Adventure', 'Animation', 'Family', 'Sci-Fi']",WALL·E
/release/rl3562833409/?ref_=bo_yld_table_6,215434591,416309969.0,631744560,130000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Kung Fu Panda
/release/rl1382057473/?ref_=bo_yld_table_7,180010950,423889404.0,603900354,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Madagascar: Escape 2 Africa
/release/rl58099201/?ref_=bo_yld_table_8,192769854,214417861.0,407187715,37000000.0,"['Drama', 'Fantasy', 'Romance']",Twilight
/release/rl3445261825/?ref_=bo_yld_table_9,168368427,421212055.0,589580482,200000000.0,"['Action', 'Adventure', 'Thriller']",Quantum of Solace
/release/rl509117953/?ref_=bo_yld_table_10,154529439,144043360.0,298572799,85000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Horton Hears a Who!
/release/rl3211691521/?ref_=bo_yld_table_11,152647258,266118063.0,418765321,65000000.0,"['Comedy', 'Drama', 'Romance']",Sex and the City
/release/rl3697313281/?ref_=bo_yld_table_12,144130063,465711574.0,609841637,52000000.0,"['Comedy', 'Musical', 'Romance']",Mamma Mia!
/release/rl2640610817/?ref_=bo_yld_table_13,141621490,278044078.0,419665568,225000000.0,"['Action', 'Adventure', 'Family', 'Fantasy']",The Chronicles of Narnia: Prince Caspian
/release/rl2791015937/?ref_=bo_yld_table_14,134806913,129964083.0,264770996,150000000.0,"['Action', 'Adventure', 'Sci-Fi']",The Incredible Hulk
/release/rl3329852929/?ref_=bo_yld_table_15,134508551,207954512.0,342463063,75000000.0,"['Action', 'Crime', 'Fantasy', 'Thriller']",Wanted
/release/rl3914696193/?ref_=bo_yld_table_16,130319208,100366245.0,230685453,80000000.0,"['Action', 'Adventure', 'Comedy']",Get Smart
/release/rl2539488769/?ref_=bo_yld_table_17,143495265,88877416.0,232372681,7500000.0,"['Comedy', 'Drama']",Juno
/release/rl2689762817/?ref_=bo_yld_table_18,120146040,43966681.0,164112721,80000000.0,"['Comedy', 'Drama', 'Romance']",Four Christmases
/release/rl3782706689/?ref_=bo_yld_table_19,110515313,85187498.0,195702811,92000000.0,"['Action', 'Comedy', 'War']",Tropic Thunder
/release/rl1531348481/?ref_=bo_yld_table_20,114053579,195926415.0,309979994,150000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",Bolt
/release/rl3596977665/?ref_=bo_yld_table_21,102491776,300958054.0,403449830,145000000.0,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Thriller']",The Mummy: Tomb of the Dragon Emperor
/release/rl1314752001/?ref_=bo_yld_table_22,101704370,142528318.0,244232688,60000000.0,"['Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']",Journey to the Center of the Earth
/release/rl3427698177/?ref_=bo_yld_table_23,101440743,77326640.0,178767383,80000000.0,"['Action', 'Mystery', 'Thriller']",Eagle Eye
/release/rl3983771137/?ref_=bo_yld_table_24,100468793,27638849.0,128107642,65000000.0,['Comedy'],Step Brothers
/release/rl2457503233/?ref_=bo_yld_table_25,100018837,104294563.0,204313400,90000000.0,['Comedy'],You Don't Mess with the Zohan
/release/rl977372673/?ref_=bo_yld_table_26,94784201,175000000.0,269784201,105000000.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'History']","10,000 BC"
/release/rl4084237825/?ref_=bo_yld_table_27,94514402,54778086.0,149292488,,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']",Beverly Hills Chihuahua
/release/rl2873722369/?ref_=bo_yld_table_28,93466502,81906000.0,175372502,45000000.0,"['Comedy', 'Drama']",The Bucket List
/release/rl2807596545/?ref_=bo_yld_table_29,90559416,162349761.0,252909177,11000000.0,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']",High School Musical 3
/release/rl2489878017/?ref_=bo_yld_table_30,87341380,14283463.0,101624843,27000000.0,"['Action', 'Comedy', 'Crime']",Pineapple Express
/release/rl2338620929/?ref_=bo_yld_table_31,219964115,239278134.0,459242249,,"['Action', 'Adventure', 'Mystery', 'Thriller']",National Treasure: Book of Secrets
/release/rl1514243585/?ref_=bo_yld_table_32,81159365,78649005.0,159808370,35000000.0,"['Crime', 'Drama', 'History', 'Thriller']",21
/release/rl4252534273/?ref_=bo_yld_table_33,80277646,139097916.0,219375562,35000000.0,"['Comedy', 'Romance']",What Happens in Vegas
/release/rl2556265985/?ref_=bo_yld_table_34,80172128,144959985.0,225132113,85000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Jumper
/release/rl2019919361/?ref_=bo_yld_table_35,80048433,92345747.0,172394180,25000000.0,"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Cloverfield
/release/rl1229030913/?ref_=bo_yld_table_36,76808654,85846697.0,162655351,30000000.0,"['Comedy', 'Romance']",27 Dresses
/release/rl844727809/?ref_=bo_yld_table_37,75986503,92332740.0,168319243,85000000.0,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",Hellboy II: The Golden Army
/release/rl1466140161/?ref_=bo_yld_table_38,143153751,112589342.0,255743093,,"['Comedy', 'Drama', 'Family']",Marley & Me
/release/rl41518593/?ref_=bo_yld_table_39,72266306,79773576.0,152039882,40000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Vantage Point
/release/rl728991233/?ref_=bo_yld_table_40,71195053,92975274.0,164170327,90000000.0,"['Action', 'Adventure', 'Drama', 'Family', 'Fantasy']",The Spiderwick Chronicles
/release/rl1799587329/?ref_=bo_yld_table_41,217326974,148025572.0,365352546,60000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']",Alvin and the Chipmunks
/release/rl1918010881/?ref_=bo_yld_table_42,70231041,41000000.0,111231041,70000000.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']",Fool's Gold
/release/rl1548518913/?ref_=bo_yld_table_43,79366978,153726881.0,233093859,80000000.0,"['Drama', 'Sci-Fi', 'Thriller']",The Day the Earth Stood Still
/release/rl2909570561/?ref_=bo_yld_table_44,67294270,25355149.0,92649419,28000000.0,['Comedy'],Role Models
/release/rl508986881/?ref_=bo_yld_table_45,65281781,5361185.0,70642966,,"['Documentary', 'Music']",Hannah Montana and Miley Cyrus: Best of Both Worlds Concert
/release/rl257328641/?ref_=bo_yld_table_46,64506874,98896925.0,163403799,48000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",The Happening
/release/rl1297253889/?ref_=bo_yld_table_47,63172463,42660794.0,105833257,30000000.0,"['Comedy', 'Drama', 'Romance']",Forgetting Sarah Marshall
/release/rl2017822209/?ref_=bo_yld_table_48,60494212,3950501.0,64444713,30000000.0,"['Comedy', 'Romance']",Baby Mama
/release/rl4081681921/?ref_=bo_yld_table_49,60355347,103373555.0,163728902,37000000.0,"['Comedy', 'Crime', 'Drama', 'Thriller']",Burn After Reading
/release/rl2860156417/?ref_=bo_yld_table_50,97690976,125550661.0,223241637,70000000.0,"['Comedy', 'Romance']",Yes Man
/release/rl3648226817/?ref_=bo_yld_table_51,58017783,92798917.0,150816700,,"['Drama', 'Music', 'Romance']",Step Up 2: The Streets
