,domestic,international,worldwide,budget,genres,title
/release/rl3494217217/?ref_=bo_yld_table_1,184031112,152498032.0,336529144,100000000.0,"['Action', 'Adventure']",Batman Forever
/release/rl1614972417/?ref_=bo_yld_table_2,172071312,181077570.0,353148882,,"['Adventure', 'Drama', 'History']",Apollo 13
/release/rl1400342017/?ref_=bo_yld_table_3,191796233,171210907.0,363007140,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Toy Story
/release/rl762021377/?ref_=bo_yld_table_4,141579773,204500000.0,346079773,,"['Adventure', 'Animation', 'Drama', 'Family', 'Musical', 'Romance']",Pocahontas
/release/rl121669121/?ref_=bo_yld_table_5,108385533,104000000.0,212385533,,"['Adventure', 'Comedy', 'Crime']",Ace Ventura: When Nature Calls
/release/rl2923988481/?ref_=bo_yld_table_6,100328194,187600000.0,287928194,,"['Comedy', 'Family', 'Fantasy']",Casper
/release/rl3008333313/?ref_=bo_yld_table_7,100012499,266089167.0,366101666,90000000.0,"['Action', 'Adventure', 'Thriller']",Die Hard with a Vengeance
/release/rl1095599617/?ref_=bo_yld_table_8,91387195,66000000.0,157387195,,"['Action', 'Drama', 'Thriller', 'War']",Crimson Tide
/release/rl2622785025/?ref_=bo_yld_table_9,106429941,245764093.0,352194034,,"['Action', 'Adventure', 'Thriller']",GoldenEye
/release/rl1987610113/?ref_=bo_yld_table_10,88246220,175972000.0,264218220,175000000.0,"['Action', 'Adventure', 'Sci-Fi']",Waterworld
/release/rl709658113/?ref_=bo_yld_table_11,84919401,94600000.0,179519401,,"['Biography', 'Drama']",Dangerous Minds
/release/rl1080985089/?ref_=bo_yld_table_12,100125643,227207916.0,327333559,33000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Se7en
/release/rl3762980353/?ref_=bo_yld_table_13,81022101,71000000.0,152022101,,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",Congo
/release/rl846956033/?ref_=bo_yld_table_14,81057016,101000000.0,182057016,17000000.0,"['Comedy', 'Drama', 'Romance']",While You Were Sleeping
/release/rl3897918977/?ref_=bo_yld_table_15,72101622,43000000.0,115101622,,"['Comedy', 'Crime', 'Thriller']",Get Shorty
/release/rl155813377/?ref_=bo_yld_table_16,71516617,110500000.0,182016617,24000000.0,"['Drama', 'Romance']",The Bridges of Madison County
/release/rl1264944641/?ref_=bo_yld_table_17,70454098,51741822.0,122195920,,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Mortal Kombat
/release/rl4014900737/?ref_=bo_yld_table_18,127175374,120100000.0,247275374,17000000.0,['Comedy'],Dumb and Dumber
/release/rl1734837761/?ref_=bo_yld_table_19,69684532,68825698.0,138510230,,"['Comedy', 'Romance']",Nine Months
/release/rl392791553/?ref_=bo_yld_table_20,67659560,122200000.0,189859560,,"['Action', 'Drama', 'Thriller']",Outbreak
/release/rl3594946049/?ref_=bo_yld_table_21,75609945,137606271.0,213216216,72000000.0,"['Biography', 'Drama', 'History', 'War']",Braveheart
/release/rl543065601/?ref_=bo_yld_table_22,66638883,94000000.0,160638883,,"['Drama', 'Romance', 'War', 'Western']",Legends of the Fall
/release/rl1715832321/?ref_=bo_yld_table_23,65807024,75600000.0,141407024,19000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Bad Boys
/release/rl3480258049/?ref_=bo_yld_table_24,60074103,53300000.0,113374103,,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Species
/release/rl2068481537/?ref_=bo_yld_table_25,56631572,,56631572,,"['Comedy', 'Romance']",Clueless
/release/rl1198556673/?ref_=bo_yld_table_26,50865589,,50865589,,"['Comedy', 'Drama', 'Romance']",Something to Talk About
/release/rl390432257/?ref_=bo_yld_table_27,63658910,190476000.0,254134910,,"['Comedy', 'Drama', 'Family']",Babe
/release/rl930711041/?ref_=bo_yld_table_28,50024083,54300000.0,104324083,,"['Action', 'Thriller']",Under Siege 2: Dark Territory
/release/rl3648620033/?ref_=bo_yld_table_29,50008143,,50008143,,"['Drama', 'Romance']",A Walk in the Clouds
/release/rl3781461505/?ref_=bo_yld_table_30,50727965,59900000.0,110627965,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",The Net
/release/rl2906883585/?ref_=bo_yld_table_31,60079496,47800000.0,107879496,,"['Comedy', 'Drama', 'Romance']",The American President
/release/rl2774369793/?ref_=bo_yld_table_32,100475249,162322000.0,262797249,65000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Jumanji
/release/rl3829827073/?ref_=bo_yld_table_33,46576136,,46576136,,['Comedy'],The Brady Bunch Movie
/release/rl659785217/?ref_=bo_yld_table_34,76594107,,76594107,,"['Comedy', 'Family', 'Romance']",Father of the Bride Part II
/release/rl2053801473/?ref_=bo_yld_table_35,107928762,106000000.0,213928762,8000000.0,"['Crime', 'Drama']",Pulp Fiction
/release/rl811828737/?ref_=bo_yld_table_36,40070995,,40070995,,"['Comedy', 'Family']",Man of the House
/release/rl3160901121/?ref_=bo_yld_table_37,39491975,,39491975,,"['Comedy', 'Drama']",Nobody's Fool
/release/rl2219804161/?ref_=bo_yld_table_38,83015089,131000000.0,214015089,55000000.0,"['Drama', 'Thriller']",Disclosure
/release/rl794134017/?ref_=bo_yld_table_39,38896854,63086000.0,101982854,,"['Comedy', 'Drama', 'Romance']",French Kiss
/release/rl1448707585/?ref_=bo_yld_table_40,38290723,,38290723,,"['Crime', 'Drama', 'Thriller']",Higher Learning
/release/rl2556593665/?ref_=bo_yld_table_41,38187431,28245763.0,66433194,,"['Action', 'Adventure', 'Family', 'Sci-Fi', 'Thriller']",Mighty Morphin Power Rangers: The Movie
/release/rl4266886657/?ref_=bo_yld_table_42,37600435,90000000.0,127600435,,"['Action', 'Adventure', 'Drama', 'Romance']",First Knight
/release/rl2254276097/?ref_=bo_yld_table_43,36853222,,36853222,,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Just Cause
/release/rl2873656833/?ref_=bo_yld_table_44,42512375,73600000.0,116112375,,"['Crime', 'Drama']",Casino
/release/rl1484228097/?ref_=bo_yld_table_45,36474193,11300000.0,47774193,,"['Comedy', 'Drama']","To Wong Foo Thanks for Everything, Julie Newmar"
/release/rl2438694401/?ref_=bo_yld_table_46,35656131,,35656131,,"['Drama', 'Family', 'Fantasy']",The Indian in the Cupboard
/release/rl3478423041/?ref_=bo_yld_table_47,35348597,,35348597,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Romance']",A Goofy Movie
/release/rl3059582465/?ref_=bo_yld_table_48,34693481,78800000.0,113493481,90000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Judge Dredd
/release/rl526747137/?ref_=bo_yld_table_49,35431113,,35431113,,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",Money Train
/release/rl610371073/?ref_=bo_yld_table_50,50083616,,50083616,18000000.0,"['Drama', 'Family', 'Romance']",Little Women
/release/rl1263699457/?ref_=bo_yld_table_51,33177694,,33177694,,"['Comedy', 'Romance']",Forget Paris
/release/rl695698945/?ref_=bo_yld_table_52,32679899,,32679899,,"['Adventure', 'Comedy']",Tommy Boy
/release/rl3797321217/?ref_=bo_yld_table_53,67436818,120000000.0,187436818,,"['Crime', 'Drama', 'Thriller']",Heat
/release/rl1248626177/?ref_=bo_yld_table_54,31596911,,31596911,,"['Adventure', 'Biography', 'Drama', 'History']",Rob Roy
/release/rl1080788481/?ref_=bo_yld_table_55,30862156,,30862156,,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",Powder
/release/rl4282549761/?ref_=bo_yld_table_56,30303072,,30303072,50000000.0,"['Action', 'Crime', 'Thriller']",Assassins
/release/rl3713172993/?ref_=bo_yld_table_57,30077111,,30077111,,"['Adventure', 'Drama', 'Family']",Free Willy 2: The Adventure Home
/release/rl1314031105/?ref_=bo_yld_table_58,329694499,347693217.0,677387716,55000000.0,"['Drama', 'Romance']",Forrest Gump
/release/rl4202268161/?ref_=bo_yld_table_59,67052156,14400000.0,81452156,,"['Comedy', 'Drama', 'Romance']",Waiting to Exhale
/release/rl4217406977/?ref_=bo_yld_table_60,29412050,700000.0,30112050,,"['Adventure', 'Comedy', 'Family']",Major Payne
/release/rl776832513/?ref_=bo_yld_table_61,32051917,,32051917,,"['Drama', 'Mystery', 'Thriller']",Copycat
/release/rl2489157121/?ref_=bo_yld_table_62,43229904,,43229904,,"['Adventure', 'Family', 'Romance']",The Jungle Book
/release/rl995460609/?ref_=bo_yld_table_63,27467564,748354.0,28215918,3500000.0,"['Comedy', 'Drama']",Friday
/release/rl3630663169/?ref_=bo_yld_table_64,27112329,10479345.0,37591674,,"['Comedy', 'Drama', 'Romance']",Now and Then
/release/rl1666745857/?ref_=bo_yld_table_65,26325256,,26325256,,['Comedy'],Houseguest
/release/rl393184769/?ref_=bo_yld_table_66,53672080,24198.0,53696278,58000000.0,"['Comedy', 'Drama', 'Romance']",Sabrina
/release/rl1380419073/?ref_=bo_yld_table_67,25588734,900000.0,26488734,10000000.0,['Comedy'],Billy Madison
/release/rl55543297/?ref_=bo_yld_table_68,25405445,,25405445,,"['Action', 'Crime', 'Thriller']",Desperado
/release/rl4100228609/?ref_=bo_yld_table_69,33683817,73000000.0,106683817,,['Drama'],Nell
/release/rl3865478657/?ref_=bo_yld_table_70,24670346,,24670346,,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'War']",Operation Dumbo Drop
/release/rl1045333505/?ref_=bo_yld_table_71,24361867,,24361867,,"['Crime', 'Drama', 'Mystery', 'Thriller']",Dolores Claiborne
/release/rl2639037953/?ref_=bo_yld_table_72,24147179,,24147179,,"['Action', 'Crime', 'Drama', 'Thriller', 'War']",Dead Presidents
/release/rl3078194689/?ref_=bo_yld_table_73,24047675,,24047675,,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Virtuosity
/release/rl3042477569/?ref_=bo_yld_table_74,23600020,17600000.0,41200020,,"['Comedy', 'Drama', 'Romance']",How to Make an American Quilt
/release/rl2438432257/?ref_=bo_yld_table_75,71518503,,71518503,,"['Comedy', 'Romance']",Grumpier Old Men
/release/rl3930490369/?ref_=bo_yld_table_76,23440188,,23440188,,"['Comedy', 'Drama']",Boys on the Side
/release/rl4065035777/?ref_=bo_yld_table_77,23389975,,23389975,,"['Drama', 'Romance']",Circle of Friends
/release/rl695830017/?ref_=bo_yld_table_78,23341568,,23341568,6000000.0,"['Crime', 'Mystery', 'Thriller']",The Usual Suspects
/release/rl3329066497/?ref_=bo_yld_table_79,38087756,,38087756,40000000.0,"['Comedy', 'Family']",Ri¢hie Ri¢h
/release/rl726566401/?ref_=bo_yld_table_80,22150451,46642080.0,68792531,25000000.0,"['Comedy', 'Drama', 'Romance']",Don Juan DeMarco
/release/rl3228861953/?ref_=bo_yld_table_81,21284514,,21284514,,"['Comedy', 'Crime', 'Drama', 'Thriller']",To Die For
/release/rl1215661569/?ref_=bo_yld_table_82,21089146,,21089146,,"['Action', 'Fantasy', 'Horror', 'Thriller']",Tales from the Crypt: Demon Knight
/release/rl191989249/?ref_=bo_yld_table_83,20350754,,20350754,45000000.0,['Drama'],Showgirls
/release/rl309954049/?ref_=bo_yld_table_84,19751736,,19751736,,"['Comedy', 'Fantasy', 'Horror', 'Romance']",Vampire in Brooklyn
/release/rl1718978049/?ref_=bo_yld_table_85,19474589,,19474589,,"['Comedy', 'Family', 'Romance']",It Takes Two
/release/rl1868400129/?ref_=bo_yld_table_86,19075720,,19075720,26000000.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",Johnny Mnemonic
