,domestic,international,worldwide,budget,genres,title
/release/rl995132929/?ref_=bo_yld_table_1,359197037,304203888.0,663400925,10500000.0,"['Family', 'Sci-Fi']",E.T. the Extra-Terrestrial
/release/rl4083844609/?ref_=bo_yld_table_2,212222025,141766000.0,353988025,18000000.0,"['Action', 'Adventure']",Raiders of the Lost Ark
/release/rl3010233857/?ref_=bo_yld_table_3,124146897,,124146897,,"['Drama', 'Sport']",Rocky III
/release/rl2320795137/?ref_=bo_yld_table_4,119285432,,119285432,,['Drama'],On Golden Pond
/release/rl423790081/?ref_=bo_yld_table_5,129795554,,129795554,,"['Drama', 'Romance']",An Officer and a Gentleman
/release/rl1802208769/?ref_=bo_yld_table_6,105492483,,105492483,,['Comedy'],Porky's
/release/rl2621605377/?ref_=bo_yld_table_7,95461682,,95461682,,"['Comedy', 'Romance']",Arthur
/release/rl2993915393/?ref_=bo_yld_table_8,78912963,,78912963,11200000.0,"['Action', 'Adventure', 'Sci-Fi']",Star Trek II: The Wrath of Khan
/release/rl107709953/?ref_=bo_yld_table_9,76606280,,76606280,,"['Horror', 'Thriller']",Poltergeist
/release/rl2370078209/?ref_=bo_yld_table_10,69701637,,69701637,,"['Comedy', 'Musical']",The Best Little Whorehouse in Texas
/release/rl508265985/?ref_=bo_yld_table_11,58972904,,58972904,,"['Biography', 'Drama', 'Sport']",Chariots of Fire
/release/rl625116673/?ref_=bo_yld_table_12,57059003,,57059003,,"['Comedy', 'Drama', 'Family', 'Musical']",Annie
/release/rl2270397953/?ref_=bo_yld_table_13,47212904,78000000.0,125212904,15000000.0,"['Action', 'Adventure']",First Blood
/release/rl2505278977/?ref_=bo_yld_table_14,46708276,,46708276,,"['Action', 'Adventure', 'Thriller']",Firefox
/release/rl4165633537/?ref_=bo_yld_table_15,39565475,29286000.0,68851475,,"['Action', 'Adventure', 'Fantasy']",Conan the Barbarian
/release/rl393577985/?ref_=bo_yld_table_16,39103425,,39103425,,"['Action', 'Adventure', 'Fantasy', 'Horror']",The Sword and the Sorcerer
/release/rl356550145/?ref_=bo_yld_table_17,40716963,,40716963,,"['Drama', 'Romance', 'Thriller']",Absence of Malice
/release/rl1399686657/?ref_=bo_yld_table_18,40382659,,40382659,32000000.0,"['Biography', 'Drama', 'History', 'Romance']",Reds
/release/rl1013745153/?ref_=bo_yld_table_19,36299720,,36299720,,['Comedy'],Richard Pryor: Live on the Sunset Strip
/release/rl3226633729/?ref_=bo_yld_table_20,34581519,,34581519,,"['Horror', 'Thriller']",Friday the 13th Part III
/release/rl4185163265/?ref_=bo_yld_table_21,42365581,,42365581,,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Time Bandits
/release/rl2910160385/?ref_=bo_yld_table_22,35856053,,35856053,,['Drama'],Taps
