,domestic,international,worldwide,budget,genres,title
/release/rl2759034369/?ref_=bo_yld_table_1,307263857,195751992.0,503015849,11000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Star Wars: Episode IV - A New Hope
/release/rl3561784833/?ref_=bo_yld_table_2,47346365,,47346365,,"['Adventure', 'Mystery', 'Thriller']",The Deep
/release/rl2004059649/?ref_=bo_yld_table_3,46838673,,46838673,,"['Action', 'Adventure', 'Thriller']",The Spy Who Loved Me
/release/rl2137425409/?ref_=bo_yld_table_4,41687243,,41687243,,"['Comedy', 'Fantasy']","Oh, God!"
/release/rl1582335489/?ref_=bo_yld_table_5,30749142,,30749142,,['Horror'],Exorcist II: The Heretic
/release/rl611747329/?ref_=bo_yld_table_6,25933445,,25933445,,"['Drama', 'Romance']",The Turning Point
/release/rl3093399041/?ref_=bo_yld_table_7,22512655,,22512655,,['Drama'],Looking for Mr. Goodbar
/release/rl2926544385/?ref_=bo_yld_table_8,94213184,142900000.0,237113184,,"['Drama', 'Music']",Saturday Night Fever
/release/rl340428289/?ref_=bo_yld_table_9,116395460,171700000.0,288095460,20000000.0,"['Drama', 'Sci-Fi']",Close Encounters of the Third Kind
