,domestic,international,worldwide,budget,genres,title
/release/rl1264748033/?ref_=bo_yld_table_1,250690539,338700000.0,589390539,90000000.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",Men in Black
/release/rl2405271041/?ref_=bo_yld_table_2,229086679,389552320.0,618638999,73000000.0,"['Action', 'Adventure', 'Sci-Fi']",The Lost World: Jurassic Park
/release/rl1113490945/?ref_=bo_yld_table_3,181410615,121300000.0,302710615,,"['Comedy', 'Fantasy']",Liar Liar
/release/rl2168489473/?ref_=bo_yld_table_4,172956409,142200000.0,315156409,85000000.0,"['Action', 'Drama', 'Thriller']",Air Force One
/release/rl3379725825/?ref_=bo_yld_table_5,138257865,118648008.0,256905873,11000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Star Wars: Episode IV - A New Hope
/release/rl291800577/?ref_=bo_yld_table_6,127120029,172168576.0,299288605,38000000.0,"['Comedy', 'Drama', 'Romance']",My Best Friend's Wedding
/release/rl3698624001/?ref_=bo_yld_table_7,600788188,1250118282.0,1850906470,200000000.0,"['Drama', 'Romance']",Titanic
/release/rl2723186177/?ref_=bo_yld_table_8,112276146,133400000.0,245676146,80000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Face/Off
/release/rl3561326081/?ref_=bo_yld_table_9,107325195,130881927.0,238207122,125000000.0,"['Action', 'Sci-Fi']",Batman & Robin
/release/rl2387969537/?ref_=bo_yld_table_10,105263257,69200000.0,174463257,55000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Romance']",George of the Jungle
/release/rl2253030913/?ref_=bo_yld_table_11,101117573,122894661.0,224012234,75000000.0,"['Action', 'Crime', 'Thriller']",Con Air
/release/rl240748033/?ref_=bo_yld_table_12,99112101,153600000.0,252712101,85000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",Hercules
/release/rl3578430977/?ref_=bo_yld_table_13,100920329,70200000.0,171120329,90000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Contact
/release/rl912098817/?ref_=bo_yld_table_14,153952592,119600000.0,273552592,50000000.0,"['Comedy', 'Drama', 'Romance', 'Sport']",Jerry Maguire
/release/rl659719681/?ref_=bo_yld_table_15,92977226,85000000.0,177977226,,"['Comedy', 'Family', 'Sci-Fi']",Flubber
/release/rl3746203137/?ref_=bo_yld_table_16,75982834,61000000.0,136982834,,"['Action', 'Mystery', 'Thriller']",Conspiracy Theory
/release/rl3597633025/?ref_=bo_yld_table_17,101363301,71000000.0,172363301,24000000.0,"['Horror', 'Mystery']",Scream 2
/release/rl3580855809/?ref_=bo_yld_table_18,103046663,70000000.0,173046663,14000000.0,"['Horror', 'Mystery']",Scream
/release/rl3597960705/?ref_=bo_yld_table_19,125304276,207706792.0,333011068,,"['Action', 'Adventure', 'Thriller']",Tomorrow Never Dies
/release/rl224101889/?ref_=bo_yld_table_20,72586134,53000000.0,125586134,,"['Horror', 'Mystery']",I Know What You Did Last Summer
/release/rl810321409/?ref_=bo_yld_table_21,67127760,111000000.0,178127760,116000000.0,"['Action', 'Adventure', 'Thriller']",Dante's Peak
/release/rl3396503041/?ref_=bo_yld_table_22,67597694,57232766.0,124830460,18000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Star Wars: Episode V - The Empire Strikes Back
/release/rl3930293761/?ref_=bo_yld_table_23,65885767,71000000.0,136885767,,"['Action', 'Adventure', 'Horror', 'Thriller']",Anaconda
/release/rl2992342529/?ref_=bo_yld_table_24,63856929,,63856929,35000000.0,"['Comedy', 'Romance']",In & Out
/release/rl1381205505/?ref_=bo_yld_table_25,63820180,200100000.0,263920180,,"['Action', 'Adventure', 'Sci-Fi']",The Fifth Element
/release/rl1080198657/?ref_=bo_yld_table_26,95318203,24400000.0,119718203,,"['Comedy', 'Drama', 'Fantasy']",Michael
/release/rl1919911425/?ref_=bo_yld_table_27,61363304,56700000.0,118063304,,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Thriller']",The Saint
/release/rl2807858689/?ref_=bo_yld_table_28,60527873,,60527873,27000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Kiss the Girls
/release/rl2623374849/?ref_=bo_yld_table_29,59927618,,59927618,,"['Comedy', 'Family']",Jungle 2 Jungle
/release/rl1515161089/?ref_=bo_yld_table_30,60944660,92000000.0,152944660,,"['Drama', 'Mystery', 'Thriller']",The Devil's Advocate
/release/rl2354742785/?ref_=bo_yld_table_31,54930280,104400000.0,159330280,60000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",The Jackal
/release/rl3964765697/?ref_=bo_yld_table_32,78676425,153300000.0,231976425,27000000.0,"['Drama', 'Romance', 'War']",The English Patient
/release/rl3614475777/?ref_=bo_yld_table_33,54870175,32969867.0,87840042,40000000.0,"['Action', 'Drama', 'Horror']",Spawn
/release/rl3144910337/?ref_=bo_yld_table_34,54814377,66400000.0,121214377,105000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Starship Troopers
