,domestic,international,worldwide,budget,genres,title
/release/rl4083713537/?ref_=bo_yld_table_1,423315812,642863913.0,1066179725,225000000.0,"['Action', 'Adventure', 'Fantasy']",Pirates of the Caribbean: Dead Man's Chest
/release/rl1195935233/?ref_=bo_yld_table_2,244082982,217900167.0,461983149,120000000.0,"['Animation', 'Comedy', 'Family', 'Sport']",Cars
/release/rl1484424705/?ref_=bo_yld_table_3,234362462,226072829.0,460435291,210000000.0,"['Action', 'Adventure', 'Sci-Fi']",X-Men: The Last Stand
/release/rl1632404993/?ref_=bo_yld_table_4,217536138,542470807.0,760006945,125000000.0,"['Mystery', 'Thriller']",The Da Vinci Code
/release/rl4067591681/?ref_=bo_yld_table_5,200081192,191000000.0,391081192,270000000.0,"['Action', 'Sci-Fi']",Superman Returns
/release/rl3294135809/?ref_=bo_yld_table_6,195330621,465668135.0,660998756,80000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Ice Age: The Meltdown
/release/rl2069267969/?ref_=bo_yld_table_7,198000317,186335291.0,384335608,100000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Music', 'Musical', 'Romance']",Happy Feet
/release/rl1785300481/?ref_=bo_yld_table_8,155019340,184776550.0,339795890,,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Over the Hedge
/release/rl3428484609/?ref_=bo_yld_table_9,167445960,438653624.0,606099584,150000000.0,"['Action', 'Adventure', 'Thriller']",Casino Royale
/release/rl2422507009/?ref_=bo_yld_table_10,148213377,15148718.0,163362095,72500000.0,"['Comedy', 'Sport']",Talladega Nights: The Ballad of Ricky Bobby
/release/rl541754881/?ref_=bo_yld_table_11,137355633,103329693.0,240685326,82500000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Click
/release/rl1348634113/?ref_=bo_yld_table_12,134029801,264449696.0,398479497,150000000.0,"['Action', 'Adventure', 'Thriller']",Mission: Impossible III
/release/rl2990966273/?ref_=bo_yld_table_13,128505958,134046935.0,262552893,18000000.0,['Comedy'],Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
/release/rl1481606657/?ref_=bo_yld_table_14,124740460,201965442.0,326705902,35000000.0,"['Comedy', 'Drama']",The Devil Wears Prada
/release/rl508528129/?ref_=bo_yld_table_15,132384315,159080719.0,291465034,90000000.0,"['Crime', 'Drama', 'Thriller']",The Departed
/release/rl894010881/?ref_=bo_yld_table_16,118703275,86964935.0,205668210,52000000.0,"['Comedy', 'Drama', 'Romance']",The Break-Up
/release/rl2103936513/?ref_=bo_yld_table_17,250863268,323617573.0,574480841,,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Night at the Museum
/release/rl1349158401/?ref_=bo_yld_table_18,163566459,143561166.0,307127625,55000000.0,"['Biography', 'Drama']",The Pursuit of Happyness
/release/rl4084172289/?ref_=bo_yld_table_19,90710620,87552000.0,178262620,45000000.0,"['Comedy', 'Horror']",Scary Movie 4
/release/rl2421196289/?ref_=bo_yld_table_20,88715192,41508966.0,130224158,50000000.0,"['Comedy', 'Romance']",Failure to Launch
/release/rl3394995713/?ref_=bo_yld_table_21,88513495,97490096.0,186003591,45000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Inside Man
/release/rl3781592577/?ref_=bo_yld_table_22,85105259,115706430.0,200811689,85000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Open Season
/release/rl1148159489/?ref_=bo_yld_table_23,84500122,26268000.0,110768122,,"['Adventure', 'Comedy', 'Family', 'Fantasy']",The Santa Clause 3: The Escape Clause
/release/rl2623833601/?ref_=bo_yld_table_24,291710957,453302158.0,745013115,180000000.0,"['Adventure', 'Family', 'Fantasy']","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
/release/rl2355660289/?ref_=bo_yld_table_25,82226474,81889423.0,164115897,80000000.0,"['Adventure', 'Comedy', 'Crime', 'Family', 'Mystery']",The Pink Panther
/release/rl205686273/?ref_=bo_yld_table_26,81612565,38843429.0,120455994,40000000.0,"['Adventure', 'Drama', 'Family']",Eight Below
/release/rl2339341825/?ref_=bo_yld_table_27,80238724,84635551.0,164874275,10000000.0,"['Horror', 'Mystery', 'Thriller']",Saw III
/release/rl3093595649/?ref_=bo_yld_table_28,80197993,19057467.0,99255460,35000000.0,"['Comedy', 'Family', 'Sport']",Nacho Libre
/release/rl2323285505/?ref_=bo_yld_table_29,75628110,55000793.0,130628903,54000000.0,"['Comedy', 'Romance']","You, Me and Dupree"
/release/rl2137359873/?ref_=bo_yld_table_30,73661010,68200233.0,141861243,75000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Mystery']",Monster House
/release/rl2153416193/?ref_=bo_yld_table_31,72778712,11866452.0,84645164,11500000.0,"['Action', 'Comedy', 'Documentary']",Jackass Number Two
/release/rl4131751425/?ref_=bo_yld_table_32,72637803,44117277.0,116755080,51000000.0,"['Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",Barnyard
/release/rl510625281/?ref_=bo_yld_table_33,71726025,15802148.0,87528173,50000000.0,"['Adventure', 'Comedy', 'Family']",RV
/release/rl1833534977/?ref_=bo_yld_table_34,83043761,95018998.0,178062759,14000000.0,"['Drama', 'Romance']",Brokeback Mountain
/release/rl1601799681/?ref_=bo_yld_table_35,70511035,62000000.0,132511035,54000000.0,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",V for Vendetta
/release/rl125470209/?ref_=bo_yld_table_36,70278893,92968305.0,163247198,65000000.0,"['Drama', 'History', 'Thriller']",World Trade Center
/release/rl558335489/?ref_=bo_yld_table_37,70165972,71356989.0,141522961,40000000.0,"['Comedy', 'Crime']",Big Momma's House 2
/release/rl3631449601/?ref_=bo_yld_table_38,65328121,48866726.0,114194847,12000000.0,"['Crime', 'Drama', 'Music', 'Romance']",Step Up
/release/rl1231193601/?ref_=bo_yld_table_39,63450470,100780826.0,164231296,135000000.0,"['Action', 'Crime', 'Thriller']",Miami Vice
/release/rl1096844801/?ref_=bo_yld_table_40,63318000,50939.0,63368939,6000000.0,"['Comedy', 'Drama', 'Romance']",Madea's Family Reunion
/release/rl676562433/?ref_=bo_yld_table_41,62514415,96450195.0,158964610,,"['Action', 'Crime', 'Thriller']",The Fast and the Furious: Tokyo Drift
/release/rl2406909441/?ref_=bo_yld_table_42,62318875,49157638.0,111476513,,"['Action', 'Fantasy', 'Thriller']",Underworld: Evolution
/release/rl458393089/?ref_=bo_yld_table_43,64665672,113615882.0,178281554,149000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Flushed Away
/release/rl844072449/?ref_=bo_yld_table_44,64038616,116518934.0,180557550,75000000.0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",Deja Vu
/release/rl2356053505/?ref_=bo_yld_table_45,61123569,26010711.0,87134280,,"['Comedy', 'Family', 'Fantasy']",The Shaggy Dog
/release/rl1667991041/?ref_=bo_yld_table_46,60674817,121000000.0,181674817,160000000.0,"['Action', 'Adventure', 'Thriller']",Poseidon
/release/rl3041166849/?ref_=bo_yld_table_47,59843754,5118875.0,64962629,33000000.0,"['Comedy', 'Sport']",The Benchwarmers
/release/rl4150167041/?ref_=bo_yld_table_48,59891098,41167856.0,101058954,8000000.0,"['Comedy', 'Drama']",Little Miss Sunshine
/release/rl1331463681/?ref_=bo_yld_table_49,218080025,344283424.0,562363449,207000000.0,"['Action', 'Adventure', 'Drama', 'Romance']",King Kong
/release/rl4083058177/?ref_=bo_yld_table_50,58645052,45358270.0,104003322,64000000.0,"['Comedy', 'Crime']",Little Man
/release/rl4115498497/?ref_=bo_yld_table_51,58360760,11505164.0,69865924,50000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Curious George
/release/rl2069530113/?ref_=bo_yld_table_52,57806952,673876.0,58480828,,"['Biography', 'Drama', 'Sport']",Invincible
