,domestic,international,worldwide,budget,genres,title
/release/rl3698624001/?ref_=bo_yld_table_1,600788188,1250118282.0,1850906470,200000000.0,"['Drama', 'Romance']",Titanic
/release/rl2973926913/?ref_=bo_yld_table_2,201578182,352131606.0,553709788,140000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Armageddon
/release/rl3396044289/?ref_=bo_yld_table_3,216540909,265300000.0,481840909,70000000.0,"['Drama', 'War']",Saving Private Ryan
/release/rl172000769/?ref_=bo_yld_table_4,176484651,193400000.0,369884651,23000000.0,"['Comedy', 'Romance']",There's Something About Mary
/release/rl2037941761/?ref_=bo_yld_table_5,161491646,24500000.0,185991646,23000000.0,"['Comedy', 'Sport']",The Waterboy
/release/rl1145996801/?ref_=bo_yld_table_6,144156605,150300000.0,294456605,,"['Comedy', 'Family', 'Fantasy']",Doctor Dolittle
/release/rl3444344321/?ref_=bo_yld_table_7,140464664,209000000.0,349464664,,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",Deep Impact
/release/rl2975106561/?ref_=bo_yld_table_8,136314294,242700000.0,379014294,130000000.0,"['Action', 'Sci-Fi', 'Thriller']",Godzilla
/release/rl577734145/?ref_=bo_yld_table_9,141186864,103200000.0,244386864,33000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Rush Hour
/release/rl3428091393/?ref_=bo_yld_table_10,138433435,87500000.0,225933435,,"['Drama', 'Romance']",Good Will Hunting
/release/rl1633584641/?ref_=bo_yld_table_11,130444603,155000000.0,285444603,140000000.0,"['Action', 'Crime', 'Thriller']",Lethal Weapon 4
/release/rl2420737537/?ref_=bo_yld_table_12,162798565,200460294.0,363258859,120000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",A Bug's Life
/release/rl3229058561/?ref_=bo_yld_table_13,125618201,138500000.0,264118201,,"['Comedy', 'Drama', 'Sci-Fi']",The Truman Show
/release/rl2185397761/?ref_=bo_yld_table_14,148478011,165700000.0,314178011,50000000.0,"['Comedy', 'Drama', 'Romance']",As Good as It Gets
/release/rl3664086529/?ref_=bo_yld_table_15,120620254,183700000.0,304320254,,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Musical', 'War']",Mulan
/release/rl2573436417/?ref_=bo_yld_table_16,94095523,156193000.0,250288523,95000000.0,"['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller', 'Western']",The Mask of Zorro
/release/rl3914434049/?ref_=bo_yld_table_17,111549836,139299953.0,250849789,90000000.0,"['Action', 'Thriller']",Enemy of the State
/release/rl2051180033/?ref_=bo_yld_table_18,90757863,81000000.0,171757863,105000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']",Antz
